<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.07	15:45:00	2647.415	2651.107	2646.031	2647.700	4014	0	159
2025.01.07	16:00:00	2647.611	2650.136	2646.383	2648.473	3471	0	159
2025.01.07	16:15:00	2648.498	2653.813	2648.173	2650.639	3075	0	159
2025.01.07	16:30:00	2650.668	2654.824	2648.870	2654.235	4314	0	159
2025.01.07	16:45:00	2654.198	2655.589	2651.176	2651.782	2800	0	160
2025.01.07	17:00:00	2651.825	2653.839	2651.825	2652.743	2272	0	160
2025.01.07	17:15:00	2652.774	2655.462	2651.789	2654.753	2478	0	160
2025.01.07	17:30:00	2654.789	2656.021	2650.877	2651.329	2106	0	159
2025.01.07	17:45:00	2651.389	2652.749	2650.232	2652.404	2353	0	159
2025.01.07	18:00:00	2652.379	2652.555	2649.556	2650.494	2005	0	159
2025.01.07	18:15:00	2650.549	2652.383	2649.919	2650.768	2217	0	159
2025.01.07	18:30:00	2650.865	2650.906	2647.431	2648.055	2546	0	159
2025.01.07	18:45:00	2648.117	2649.345	2647.193	2649.030	2965	0	159
2025.01.07	19:00:00	2649.090	2649.867	2648.556	2649.227	2653	0	160
2025.01.07	19:15:00	2649.186	2649.296	2646.928	2647.608	2659	0	159
2025.01.07	19:30:00	2647.570	2650.051	2647.309	2649.658	2076	0	159
2025.01.07	19:45:00	2649.655	2650.370	2648.921	2649.246	1322	0	160
2025.01.07	20:00:00	2649.294	2649.943	2647.537	2649.046	1426	0	160
2025.01.07	20:15:00	2649.065	2649.370	2647.568	2648.286	1593	0	159
2025.01.07	20:30:00	2648.287	2648.473	2647.173	2647.671	1607	0	160
2025.01.07	20:45:00	2647.677	2651.487	2647.561	2650.439	1772	0	159
2025.01.07	21:00:00	2650.469	2650.541	2649.810	2649.851	625	0	159
2025.01.07	21:15:00	2649.850	2650.217	2649.536	2649.926	549	0	159
2025.01.07	21:30:00	2649.963	2650.289	2649.476	2649.578	431	0	159
2025.01.07	21:45:00	2649.581	2649.992	2647.731	2648.743	658	0	159
2025.01.07	23:00:00	2649.303	2649.430	2648.355	2649.246	619	0	160
2025.01.07	23:15:00	2649.228	2649.963	2648.405	2648.744	490	0	159
2025.01.07	23:30:00	2648.721	2649.689	2648.721	2649.358	507	0	160
2025.01.07	23:45:00	2649.333	2650.193	2648.811	2649.807	830	0	160
2025.01.08	00:00:00	2649.817	2650.080	2648.675	2649.546	821	0	160
2025.01.08	00:15:00	2649.582	2651.251	2649.582	2650.870	797	0	160
2025.01.08	00:30:00	2650.904	2651.473	2650.332	2650.969	848	0	159
2025.01.08	00:45:00	2651.003	2651.512	2650.017	2650.544	914	0	159
2025.01.08	01:00:00	2650.586	2650.899	2648.149	2648.803	2267	0	160
2025.01.08	01:15:00	2648.839	2649.095	2647.522	2648.176	1484	0	160
2025.01.08	01:30:00	2648.161	2649.754	2647.083	2648.828	1577	0	160
2025.01.08	01:45:00	2648.845	2648.952	2647.756	2648.781	1293	0	160
2025.01.08	02:00:00	2648.779	2648.861	2647.083	2648.489	1308	0	159
2025.01.08	02:15:00	2648.439	2648.520	2647.196	2647.405	944	0	160
2025.01.08	02:30:00	2647.404	2648.634	2645.925	2648.463	1385	0	159
2025.01.08	02:45:00	2648.426	2650.371	2648.348	2648.928	1202	0	159
2025.01.08	03:00:00	2648.932	2648.932	2646.831	2647.224	1000	0	159
2025.01.08	03:15:00	2647.244	2647.966	2646.669	2646.866	1210	0	159
2025.01.08	03:30:00	2646.907	2647.726	2645.569	2646.559	1030	0	159
2025.01.08	03:45:00	2646.567	2647.408	2646.516	2646.752	908	0	159
2025.01.08	04:00:00	2646.728	2648.652	2646.579	2647.989	837	0	160
2025.01.08	04:15:00	2647.989	2648.101	2646.883	2647.579	733	0	160
2025.01.08	04:30:00	2647.539	2647.690	2645.944	2646.048	766	0	159
2025.01.08	04:45:00	2646.045	2647.026	2645.202	2646.991	907	0	160
2025.01.08	05:00:00	2646.998	2647.468	2646.633	2647.070	787	0	160
2025.01.08	05:15:00	2647.057	2649.923	2646.893	2649.115	1051	0	160
2025.01.08	05:30:00	2649.130	2650.459	2648.951	2649.516	1509	0	159
2025.01.08	05:45:00	2649.551	2650.763	2649.232	2650.012	1208	0	159
2025.01.08	06:00:00	2650.042	2651.377	2648.903	2650.970	1346	0	159
2025.01.08	06:15:00	2650.946	2652.635	2650.638	2651.617	1247	0	160
2025.01.08	06:30:00	2651.721	2652.476	2650.569	2651.933	1313	0	159
2025.01.08	06:45:00	2651.970	2653.092	2651.511	2652.088	1255	0	159
2025.01.08	07:00:00	2652.078	2654.452	2651.792	2653.768	1250	0	159
2025.01.08	07:15:00	2653.741	2654.159	2652.276	2652.924	1078	0	160
2025.01.08	07:30:00	2652.974	2653.553	2651.677	2651.826	1090	0	159
2025.01.08	07:45:00	2651.827	2652.763	2651.590	2652.619	1159	0	160
2025.01.08	08:00:00	2652.651	2652.987	2650.491	2651.144	1551	0	159
2025.01.08	08:15:00	2651.114	2652.592	2649.578	2650.466	1490	0	160
2025.01.08	08:30:00	2650.447	2653.796	2649.992	2652.816	1462	0	159
2025.01.08	08:45:00	2652.790	2652.953	2650.832	2651.948	1409	0	160
2025.01.08	09:00:00	2651.910	2655.001	2651.754	2653.605	1613	0	159
2025.01.08	09:15:00	2653.562	2654.237	2652.674	2653.595	1206	0	159
2025.01.08	09:30:00	2653.592	2654.822	2653.267	2654.040	1275	0	160
2025.01.08	09:45:00	2654.024	2654.191	2652.410	2653.462	1091	0	160
2025.01.08	10:00:00	2653.542	2654.229	2652.771	2653.285	1207	0	159
2025.01.08	10:15:00	2653.289	2654.567	2652.648	2654.409	1092	0	159
2025.01.08	10:30:00	2654.447	2655.158	2653.463	2654.734	1508	0	159
2025.01.08	10:45:00	2654.702	2655.044	2653.068	2653.161	1152	0	159
2025.01.08	11:00:00	2653.169	2653.169	2650.846	2651.494	1184	0	160
2025.01.08	11:15:00	2651.528	2652.165	2648.751	2648.984	1565	0	160
2025.01.08	11:30:00	2648.987	2650.105	2647.574	2649.783	2871	0	159
2025.01.08	11:45:00	2649.827	2651.310	2649.174	2650.918	1721	0	159
2025.01.08	12:00:00	2650.830	2651.164	2649.334	2649.795	1605	0	159
2025.01.08	12:15:00	2649.781	2649.893	2645.847	2647.667	1897	0	159
2025.01.08	12:30:00	2647.696	2650.852	2647.108	2650.289	1714	0	159
2025.01.08	12:45:00	2650.252	2652.497	2650.251	2652.010	1701	0	159
2025.01.08	13:00:00	2651.961	2657.895	2651.558	2656.148	3355	0	159
2025.01.08	13:15:00	2656.098	2659.367	2652.690	2654.979	3680	0	159
2025.01.08	13:30:00	2654.917	2658.033	2652.531	2657.772	4102	0	159
2025.01.08	13:45:00	2657.731	2660.310	2656.423	2660.212	2870	0	159
2025.01.08	14:00:00	2660.184	2664.508	2660.002	2662.378	4030	0	159
2025.01.08	14:15:00	2662.338	2663.499	2660.421	2662.480	3023	0	159
2025.01.08	14:30:00	2662.442	2667.659	2662.230	2665.340	4904	0	159
2025.01.08	14:45:00	2665.383	2666.185	2660.694	2661.404	4287	0	159
2025.01.08	15:00:00	2661.350	2665.518	2659.398	2663.940	3849	0	159
2025.01.08	15:15:00	2663.903	2666.040	2662.833	2664.242	3636	0	159
2025.01.08	15:30:00	2664.276	2667.835	2663.812	2666.324	3009	0	159
2025.01.08	15:45:00	2666.360	2666.642	2663.774	2665.818	2587	0	159
2025.01.08	16:00:00	2665.840	2666.810	2662.641	2664.774	2428	0	159
2025.01.08	16:15:00	2664.728	2667.332	2664.074	2666.241	2296	0	159
2025.01.08	16:30:00	2666.276	2668.278	2664.608	2667.196	1980	0	159
2025.01.08	16:45:00	2667.186	2670.053	2666.965	2669.586	2211	0	159
2025.01.08	17:00:00	2669.625	2669.898	2667.358	2669.200	2235	0	159
2025.01.08	17:15:00	2669.209	2669.397	2662.550	2662.802	2145	0	159
2025.01.08	17:30:00	2662.765	2662.852	2649.388	2653.429	5290	0	159
2025.01.08	17:45:00	2653.477	2656.604	2649.846	2655.575	3462	0	159
2025.01.08	18:00:00	2655.624	2659.158	2654.531	2654.681	2933	0	159
2025.01.08	18:15:00	2654.647	2656.822	2654.105	2656.078	2744	0	160
2025.01.08	18:30:00	2656.115	2658.126	2655.550	2656.973	1954	0	159
2025.01.08	18:45:00	2656.979	2656.992	2651.764	2651.781	1144	0	159
2025.01.08	19:00:00	2653.752	2658.086	2653.373	2656.612	1542	0	160
2025.01.08	19:15:00	2656.623	2660.590	2656.502	2660.064	2022	0	159
2025.01.08	19:30:00	2660.019	2660.019	2656.290	2657.420	1936	0	159
2025.01.08	19:45:00	2657.456	2658.718	2656.739	2658.333	2341	0	159
2025.01.08	20:00:00	2658.366	2659.945	2658.276	2659.138	2033	0	159
2025.01.08	20:15:00	2659.134	2660.614	2659.097	2659.903	1797	0	159
2025.01.08	20:30:00	2659.913	2660.504	2658.970	2660.438	1419	0	159
2025.01.08	20:45:00	2660.477	2664.059	2660.272	2663.491	1707	0	159
2025.01.08	21:00:00	2663.451	2664.004	2662.080	2662.974	1051	0	160
2025.01.08	21:15:00	2663.017	2664.055	2662.682	2663.514	726	0	160
2025.01.08	21:30:00	2663.510	2663.616	2661.177	2662.392	1118	0	159
2025.01.08	21:45:00	2662.394	2663.202	2660.948	2661.519	1736	0	159
2025.01.08	23:00:00	2662.413	2662.874	2662.021	2662.254	581	0	159
2025.01.08	23:15:00	2662.292	2662.554	2662.087	2662.278	398	0	160
2025.01.08	23:30:00	2662.253	2662.967	2661.987	2662.461	506	0	160
2025.01.08	23:45:00	2662.418	2663.216	2662.311	2662.507	565	0	160
2025.01.09	00:00:00	2662.526	2662.850	2660.479	2660.546	715	0	159
2025.01.09	00:15:00	2660.544	2661.201	2659.494	2660.172	786	0	159
2025.01.09	00:30:00	2660.206	2660.773	2659.559	2660.310	950	0	159
2025.01.09	00:45:00	2660.298	2661.241	2659.577	2659.960	853	0	160
2025.01.09	01:00:00	2659.996	2661.375	2657.621	2658.202	1632	0	159
2025.01.09	01:15:00	2658.140	2659.335	2657.860	2657.893	1435	0	159
2025.01.09	01:30:00	2657.893	2660.081	2657.356	2659.111	1316	0	160
2025.01.09	01:45:00	2659.094	2661.173	2658.207	2658.641	1240	0	159
2025.01.09	02:00:00	2658.599	2660.140	2657.663	2657.957	1409	0	159
2025.01.09	02:15:00	2657.918	2657.918	2656.407	2656.978	1039	0	160
2025.01.09	02:30:00	2656.938	2657.964	2656.241	2657.596	1287	0	159
2025.01.09	02:45:00	2657.593	2658.807	2656.781	2658.774	1086	0	160
2025.01.09	03:00:00	2658.801	2661.144	2658.488	2660.445	1122	0	159
2025.01.09	03:15:00	2660.437	2661.055	2659.464	2660.046	1114	0	159
2025.01.09	03:30:00	2660.067	2662.148	2659.927	2661.568	828	0	159
2025.01.09	03:45:00	2661.503	2661.600	2659.183	2659.369	843	0	159
2025.01.09	04:00:00	2659.335	2659.792	2657.969	2658.889	887	0	159
2025.01.09	04:15:00	2658.918	2658.944	2656.781	2656.866	818	0	159
2025.01.09	04:30:00	2656.869	2657.101	2655.437	2656.101	877	0	160
2025.01.09	04:45:00	2656.115	2659.140	2655.884	2658.923	1079	0	159
2025.01.09	05:00:00	2658.926	2660.960	2658.788	2659.715	1242	0	159
2025.01.09	05:15:00	2659.705	2660.223	2658.934	2659.110	1028	0	160
2025.01.09	05:30:00	2659.073	2659.746	2657.671	2658.212	1432	0	159
2025.01.09	05:45:00	2658.175	2659.909	2657.555	2658.264	1170	0	160
2025.01.09	06:00:00	2658.265	2659.523	2658.265	2659.034	1078	0	160
2025.01.09	06:15:00	2659.032	2661.043	2658.784	2660.824	1018	0	160
2025.01.09	06:30:00	2660.787	2664.639	2660.452	2663.998	1292	0	159
2025.01.09	06:45:00	2664.044	2666.973	2663.842	2666.702	1649	0	160
2025.01.09	07:00:00	2666.735	2666.735	2664.932	2665.656	1158	0	160
2025.01.09	07:15:00	2665.636	2666.119	2664.809	2665.348	1221	0	160
2025.01.09	07:30:00	2665.349	2666.288	2664.305	2664.939	1287	0	160
2025.01.09	07:45:00	2664.922	2665.644	2662.328	2662.450	1487	0	159
2025.01.09	08:00:00	2662.418	2662.918	2660.468	2661.768	1866	0	159
2025.01.09	08:15:00	2661.800	2665.372	2661.431	2664.784	1812	0	159
2025.01.09	08:30:00	2664.818	2666.962	2661.943	2662.390	1660	0	160
2025.01.09	08:45:00	2662.398	2666.229	2661.227	2664.409	2181	0	159
2025.01.09	09:00:00	2664.458	2665.403	2662.302	2663.275	1660	0	159
2025.01.09	09:15:00	2663.241	2665.194	2662.671	2663.830	1684	0	159
2025.01.09	09:30:00	2663.815	2666.564	2663.084	2665.814	1588	0	160
2025.01.09	09:45:00	2665.853	2666.183	2664.213	2664.980	1299	0	159
2025.01.09	10:00:00	2664.995	2666.285	2664.477	2666.135	1235	0	159
2025.01.09	10:15:00	2666.175	2666.842	2665.238	2666.172	1124	0	160
2025.01.09	10:30:00	2666.208	2668.560	2665.307	2668.408	1493	0	160
2025.01.09	10:45:00	2668.390	2668.554	2666.787	2667.419	1313	0	159
2025.01.09	11:00:00	2667.471	2669.075	2665.274	2667.833	1967	0	160
2025.01.09	11:15:00	2667.835	2672.507	2666.935	2670.878	2542	0	159
2025.01.09	11:30:00	2670.918	2671.534	2668.589	2669.103	2097	0	159
2025.01.09	11:45:00	2669.137	2673.299	2668.973	2670.266	1884	0	159
2025.01.09	12:00:00	2670.249	2671.861	2669.418	2671.550	1826	0	159
2025.01.09	12:15:00	2671.529	2672.957	2671.075	2672.242	1557	0	159
2025.01.09	12:30:00	2672.217	2674.573	2671.747	2672.827	1619	0	159
2025.01.09	12:45:00	2672.847	2675.206	2671.298	2674.021	1732	0	159
2025.01.09	13:00:00	2674.001	2675.247	2672.317	2673.115	2878	0	160
2025.01.09	13:15:00	2673.156	2676.933	2671.985	2674.908	2685	0	159
2025.01.09	13:30:00	2674.977	2678.333	2673.993	2677.232	2589	0	159
2025.01.09	13:45:00	2677.181	2677.787	2672.038	2672.715	2277	0	159
2025.01.09	14:00:00	2672.691	2673.690	2670.200	2672.604	2198	0	160
2025.01.09	14:15:00	2672.555	2673.479	2667.196	2669.523	2417	0	159
2025.01.09	14:30:00	2669.545	2674.732	2669.545	2673.799	2493	0	160
2025.01.09	14:45:00	2673.823	2675.797	2672.360	2672.486	2468	0	160
2025.01.09	15:00:00	2672.485	2675.427	2670.546	2673.185	2749	0	159
2025.01.09	15:15:00	2673.182	2674.002	2670.900	2671.999	2010	0	159
2025.01.09	15:30:00	2672.068	2675.225	2671.940	2673.380	1992	0	159
2025.01.09	15:45:00	2673.395	2673.395	2668.091	2668.326	2524	0	159
2025.01.09	16:00:00	2668.320	2669.977	2666.905	2669.837	2017	0	159
2025.01.09	16:15:00	2669.938	2670.989	2667.840	2668.814	1753	0	159
2025.01.09	16:30:00	2668.814	2669.858	2666.991	2669.603	1886	0	159
2025.01.09	16:45:00	2669.589	2670.213	2666.251	2667.502	1778	0	159
2025.01.09	17:00:00	2667.465	2668.608	2663.295	2665.613	2602	0	159
2025.01.09	17:15:00	2665.627	2667.520	2664.654	2665.054	1732	0	159
2025.01.09	17:30:00	2665.071	2665.215	2662.644	2662.644	1879	0	159
2025.01.09	17:45:00	2662.679	2666.768	2662.679	2665.938	1444	0	159
2025.01.09	18:00:00	2665.897	2669.068	2665.036	2668.356	1579	0	159
2025.01.09	18:15:00	2668.345	2671.960	2668.198	2670.035	2757	0	159
2025.01.09	18:30:00	2669.996	2672.510	2669.686	2670.861	1634	0	159
2025.01.09	18:45:00	2670.839	2671.791	2669.866	2671.321	1398	0	160
2025.01.09	19:00:00	2671.369	2671.788	2668.750	2669.066	1305	0	159
2025.01.09	19:15:00	2669.002	2670.651	2668.577	2670.153	1503	0	160
2025.01.09	19:30:00	2670.054	2670.559	2669.197	2670.207	1398	0	159
2025.01.09	19:45:00	2670.182	2671.156	2669.966	2670.190	1208	0	159
2025.01.09	20:00:00	2670.154	2670.897	2669.570	2669.990	977	0	159
2025.01.09	20:15:00	2669.951	2670.680	2669.290	2670.396	922	0	160
2025.01.09	20:30:00	2670.407	2670.720	2669.247	2669.284	908	0	160
2025.01.09	20:45:00	2669.329	2669.980	2669.250	2669.530	730	0	160
2025.01.09	21:00:00	2669.534	2669.785	2668.957	2669.086	426	0	159
2025.01.09	21:15:00	2669.114	2669.804	2669.085	2669.654	378	0	160
2025.01.09	21:30:00	2669.651	2670.150	2669.019	2669.812	487	0	160
2025.01.09	21:45:00	2669.847	2671.332	2669.791	2669.984	697	0	160
2025.01.09	23:00:00	2670.696	2671.309	2670.043	2670.566	912	0	159
2025.01.09	23:15:00	2670.539	2670.945	2670.339	2670.729	543	0	160
2025.01.09	23:30:00	2670.695	2670.775	2669.645	2669.893	608	0	160
2025.01.09	23:45:00	2669.893	2670.327	2668.492	2669.951	704	0	159
2025.01.10	00:00:00	2669.958	2670.662	2669.292	2669.448	781	0	160
2025.01.10	00:15:00	2669.450	2670.218	2668.973	2670.026	730	0	160
2025.01.10	00:30:00	2669.965	2671.223	2669.667	2670.346	858	0	160
2025.01.10	00:45:00	2670.327	2670.899	2670.072	2670.498	1165	0	160
2025.01.10	01:00:00	2670.528	2671.782	2669.468	2670.184	1669	0	160
2025.01.10	01:15:00	2670.170	2671.832	2669.225	2671.404	1349	0	160
2025.01.10	01:30:00	2671.438	2671.654	2669.632	2670.311	1390	0	159
2025.01.10	01:45:00	2670.344	2671.433	2669.564	2670.952	1260	0	160
2025.01.10	02:00:00	2670.925	2672.178	2670.512	2671.431	1564	0	159
2025.01.10	02:15:00	2671.458	2674.334	2671.420	2673.434	1205	0	160
2025.01.10	02:30:00	2673.467	2674.727	2672.666	2673.387	1432	0	159
2025.01.10	02:45:00	2673.350	2674.567	2672.753	2673.486	1204	0	159
2025.01.10	03:00:00	2673.517	2674.386	2672.468	2673.556	1137	0	159
2025.01.10	03:15:00	2673.606	2674.437	2673.260	2674.319	997	0	160
2025.01.10	03:30:00	2674.372	2674.771	2673.290	2673.777	913	0	159
2025.01.10	03:45:00	2673.795	2674.070	2673.030	2673.658	878	0	160
2025.01.10	04:00:00	2673.631	2674.067	2672.800	2673.289	758	0	160
2025.01.10	04:15:00	2673.289	2673.903	2672.723	2673.076	763	0	160
2025.01.10	04:30:00	2673.078	2673.185	2671.874	2672.457	804	0	160
2025.01.10	04:45:00	2672.440	2673.104	2671.825	2671.850	870	0	160
2025.01.10	05:00:00	2671.855	2673.174	2671.581	2673.024	848	0	159
2025.01.10	05:15:00	2673.023	2674.355	2672.878	2674.084	938	0	159
2025.01.10	05:30:00	2674.152	2675.891	2673.015	2675.284	1350	0	160
2025.01.10	05:45:00	2675.266	2675.693	2673.959	2674.915	1317	0	160
2025.01.10	06:00:00	2674.908	2675.495	2674.233	2674.596	1297	0	159
2025.01.10	06:15:00	2674.669	2675.995	2674.449	2675.544	1209	0	159
2025.01.10	06:30:00	2675.518	2677.059	2675.161	2676.305	1337	0	160
2025.01.10	06:45:00	2676.293	2678.552	2676.293	2678.163	1509	0	159
2025.01.10	07:00:00	2678.179	2678.716	2675.941	2676.135	1486	0	159
2025.01.10	07:15:00	2676.095	2678.751	2674.472	2678.603	2298	0	159
2025.01.10	07:30:00	2678.643	2678.747	2674.355	2674.799	1626	0	159
2025.01.10	07:45:00	2674.801	2676.493	2673.469	2676.146	1202	0	159
2025.01.10	08:00:00	2676.181	2678.966	2675.713	2676.725	1774	0	159
2025.01.10	08:15:00	2676.753	2680.323	2676.330	2678.567	2056	0	159
2025.01.10	08:30:00	2678.621	2680.469	2677.803	2679.440	2427	0	159
2025.01.10	08:45:00	2679.434	2680.428	2676.252	2680.057	2603	0	159
2025.01.10	09:00:00	2680.021	2680.349	2677.592	2679.655	2256	0	159
2025.01.10	09:15:00	2679.682	2682.389	2679.366	2680.042	1858	0	160
2025.01.10	09:30:00	2679.990	2680.608	2678.501	2678.869	1837	0	159
2025.01.10	09:45:00	2678.854	2680.999	2678.347	2678.485	1870	0	160
2025.01.10	10:00:00	2678.532	2682.025	2678.205	2680.988	1881	0	159
2025.01.10	10:15:00	2680.945	2682.687	2680.510	2681.046	2368	0	159
2025.01.10	10:30:00	2681.114	2681.343	2679.370	2679.524	2364	0	159
2025.01.10	10:45:00	2679.493	2681.587	2678.762	2680.936	1834	0	160
2025.01.10	11:00:00	2680.950	2682.785	2680.501	2681.490	1746	0	159
2025.01.10	11:15:00	2681.468	2682.256	2680.242	2681.862	1557	0	159
2025.01.10	11:30:00	2681.903	2683.088	2681.442	2681.697	1218	0	159
2025.01.10	11:45:00	2681.695	2682.540	2680.581	2681.402	1454	0	159
2025.01.10	12:00:00	2681.363	2681.401	2677.718	2678.404	1975	0	159
2025.01.10	12:15:00	2678.428	2678.933	2676.061	2676.957	1871	0	159
2025.01.10	12:30:00	2676.935	2677.604	2674.747	2677.557	2390	0	159
2025.01.10	12:45:00	2677.582	2679.856	2677.056	2678.307	1763	0	159
2025.01.10	13:00:00	2678.321	2680.551	2675.097	2679.960	3596	0	159
2025.01.10	13:15:00	2679.977	2680.950	2676.946	2677.478	3271	0	159
2025.01.10	13:30:00	2677.453	2677.453	2663.994	2675.778	11664	0	159
2025.01.10	13:45:00	2675.829	2683.771	2674.657	2682.687	10630	0	159
2025.01.10	14:00:00	2682.626	2686.507	2680.790	2683.260	10504	0	159
2025.01.10	14:15:00	2683.300	2690.833	2682.082	2689.162	8433	0	159
2025.01.10	14:30:00	2689.214	2693.406	2684.009	2685.886	11854	0	159
2025.01.10	14:45:00	2685.918	2690.211	2682.121	2687.851	11405	0	159
2025.01.10	15:00:00	2687.852	2692.869	2682.398	2690.939	11051	0	159
2025.01.10	15:15:00	2690.963	2695.436	2689.836	2694.547	8915	0	159
2025.01.10	15:30:00	2694.519	2698.026	2690.787	2691.799	10717	0	159
2025.01.10	15:45:00	2691.765	2696.515	2690.107	2692.651	9898	0	159
2025.01.10	16:00:00	2692.614	2693.242	2687.258	2691.460	9092	0	159
2025.01.10	16:15:00	2691.496	2692.973	2688.209	2688.599	6610	0	159
2025.01.10	16:30:00	2688.568	2693.427	2686.727	2693.177	6009	0	159
2025.01.10	16:45:00	2693.124	2697.175	2692.615	2696.142	5884	0	159
2025.01.10	17:00:00	2696.206	2696.722	2692.413	2696.016	5153	0	159
2025.01.10	17:15:00	2695.970	2697.049	2692.974	2694.563	4146	0	159
2025.01.10	17:30:00	2694.592	2697.733	2694.282	2697.217	4120	0	159
2025.01.10	17:45:00	2697.222	2697.953	2695.279	2696.107	3439	0	159
2025.01.10	18:00:00	2696.016	2697.238	2692.275	2692.694	3906	0	159
2025.01.10	18:15:00	2692.738	2693.247	2687.077	2688.322	4954	0	159
2025.01.10	18:30:00	2688.349	2688.564	2686.122	2688.045	2701	0	159
2025.01.10	18:45:00	2688.053	2688.088	2685.110	2687.303	2541	0	159
2025.01.10	19:00:00	2687.330	2687.330	2684.547	2685.675	3004	0	159
2025.01.10	19:15:00	2685.634	2687.566	2685.479	2686.717	2268	0	159
2025.01.10	19:30:00	2686.761	2687.805	2685.740	2686.634	2068	0	159
2025.01.10	19:45:00	2686.594	2686.984	2684.629	2685.855	1905	0	160
2025.01.10	20:00:00	2685.890	2688.963	2684.478	2688.411	2053	0	159
2025.01.10	20:15:00	2688.373	2690.005	2687.919	2689.671	1682	0	159
2025.01.10	20:30:00	2689.685	2690.155	2688.414	2689.476	1820	0	159
2025.01.10	20:45:00	2689.426	2690.886	2688.878	2690.774	2936	0	159
2025.01.10	21:00:00	2690.735	2693.773	2690.139	2692.770	1785	0	159
2025.01.10	21:15:00	2692.773	2693.038	2689.743	2690.920	2110	0	159
2025.01.10	21:30:00	2690.825	2691.056	2689.005	2689.847	2572	0	159
2025.01.10	21:45:00	2689.928	2690.867	2689.175	2689.589	1925	0	159
2025.01.12	23:00:00	2689.769	2691.373	2688.549	2690.543	1603	0	159
2025.01.12	23:15:00	2690.543	2690.543	2687.578	2688.737	1228	0	159
2025.01.12	23:30:00	2688.795	2690.552	2688.601	2690.300	1118	0	160
2025.01.12	23:45:00	2690.275	2691.168	2689.399	2691.105	1161	0	160
2025.01.13	00:00:00	2691.128	2693.368	2690.619	2692.320	1192	0	159
2025.01.13	00:15:00	2692.388	2692.388	2688.634	2690.191	1180	0	160
2025.01.13	00:30:00	2690.191	2690.264	2688.094	2689.495	1090	0	160
2025.01.13	00:45:00	2689.520	2691.449	2688.533	2689.726	1009	0	159
2025.01.13	01:00:00	2689.730	2690.051	2681.367	2681.578	4485	0	159
2025.01.13	01:15:00	2681.552	2683.787	2679.294	2680.593	5809	0	159
2025.01.13	01:30:00	2680.563	2684.705	2679.652	2683.361	4678	0	159
2025.01.13	01:45:00	2683.425	2686.479	2683.030	2685.548	2749	0	159
2025.01.13	02:00:00	2685.590	2689.953	2684.855	2689.347	2188	0	160
2025.01.13	02:15:00	2689.392	2690.566	2688.222	2689.001	2005	0	159
2025.01.13	02:30:00	2688.989	2690.193	2687.202	2688.718	2249	0	159
2025.01.13	02:45:00	2688.714	2689.991	2688.012	2688.653	1776	0	159
2025.01.13	03:00:00	2688.571	2688.697	2686.141	2687.309	2079	0	159
2025.01.13	03:15:00	2687.348	2688.033	2685.362	2687.241	2000	0	159
2025.01.13	03:30:00	2687.199	2687.543	2685.824	2686.613	1605	0	160
2025.01.13	03:45:00	2686.629	2688.329	2685.673	2687.897	1375	0	160
2025.01.13	04:00:00	2687.934	2690.854	2687.911	2689.656	1918	0	159
2025.01.13	04:15:00	2689.642	2690.183	2686.219	2686.597	1455	0	159
2025.01.13	04:30:00	2686.581	2687.175	2684.307	2685.501	2016	0	159
2025.01.13	04:45:00	2685.505	2686.652	2685.262	2685.867	2592	0	159
2025.01.13	05:00:00	2685.907	2686.759	2684.872	2685.268	2141	0	159
2025.01.13	05:15:00	2685.226	2686.500	2684.591	2685.345	1766	0	159
2025.01.13	05:30:00	2685.293	2685.293	2683.292	2684.352	3385	0	159
2025.01.13	05:45:00	2684.391	2686.979	2683.613	2686.936	2480	0	159
2025.01.13	06:00:00	2687.000	2688.672	2686.898	2688.156	1760	0	160
2025.01.13	06:15:00	2688.189	2691.005	2688.074	2690.359	1362	0	159
2025.01.13	06:30:00	2690.328	2691.323	2689.465	2689.753	2385	0	160
2025.01.13	06:45:00	2689.814	2690.469	2688.593	2689.960	2389	0	160
